G26	G
G24	G
G22	G
G20	M	R	E
G21	M	R	E
G28	G
G29	G
719	7	7X
718	7	7X
716	7
715	7
714	7
713	7
712	7	7X
711	7
710	7
B23	D
B22	D
B21	D
B20	D
J27	J
J24	J
J23	J
J22	J
J21	J
J20	J
J29	J
J28	J
F05	E	F
F04	F
F07	E	F
F06	E	F
F01	E	F
A54	A	C
F03	E	F
F02	F
A59	A
F09	M	E
N09	N
N08	N
N05	N
N04	N
N07	N
N06	N
N03	N
N02	N
H10	A
H11	A
H12	A	H
H13	A	H
H14	A	H
H15	A	H
M22	J
M23	J
108	1
109	1
103	1
101	1
106	1
107	1
104	1
902	GS
A46	A	C
901	GS
A47	A	C
247	2	5
640	5	4	6
A45	A	C
A42	A	C	G
A40	A	C
A41	A	C	F
R39	R	N
F16	F
A48	A	C
F15	F
G19	M	R	E
G18	M	R	E
G16	M	R	E
G15	M	R	E
G14	M	R	E	F
G13	M	R	E
G12	M	R	E
G11	M	R	E
G10	M	R	E
Q01	Q	N
D38	Q
D39	Q	B
D37	Q
D34	Q
D35	Q	B
D32	Q
D33	Q
D30	Q
D31	Q	B
238	3	2	4
239	3	2	5	4
234	3	2	5	4
235	3	2	5	4
236	3	2	4
237	3	2	4
230	3	2
231	3	2
232	3	2
233	3	2
S31	SI
S30	SI
618	6
619	6
142	1
612	6
613	6
610	6
611	6
616	6
617	6
614	6
615	6
D43	Q	N	D	F
D42	Q	F
D41	Q
D40	Q	B
A09	A	C
A02	A
A03	A
A06	A
A07	A
A05	A
133	1	2
132	1	3	2
131	1	2
130	1	2
137	1	3	2
136	1	2
135	1	2
134	1	2
139	1
138	1
407	4
406	4
405	4
402	4
401	4
R34	R	D	N
R35	R	D	N
R36	R	D	N
R30	Q	R	B	D	N
R31	R	D	N
409	4
408	4
L08	L
L06	L
L05	L
L03	L
L02	L
L01	L
708	7
709	7
705	7
706	7
707	7	7X
701	7	7X
702	7	7X
J30	J
J31	J
D07	B	D
D06	B	D
D05	B	D
D04	B	D
D03	B	D
D01	D
D09	B	D
D08	B	D
245	2	5
244	2	5
A44	A	C
246	2	5
241	2	5
A43	A	C
243	2	5
242	2	5
F12	M	E
F11	M	E
249	3	2	5	4
248	3	2	5	4
F14	F
A49	A	C
N10	N
623	4	6
622	4	6
621	5	4	6
627	4	6
626	5	4	6
625	4	6
624	4	6
629	5	4	6
628	4	6
A33	A	C	E
A32	A	C	E
A31	A	C	E
A30	A	C	E
A36	A	C
A34	A	C	E
A38	A	C
L26	L
L29	L
L28	L
A51	A	C
A50	A	C
A53	A	C
M11	J	M
M10	M
M13	J	M
A52	A	C
R41	R	N
M14	J	M
R43	R
M16	J	M
M19	J
A55	A	C
A57	A
G08	M	R	E	F
G09	M	R	E
G05	J	E
G06	J	E
G07	E
201	2
205	2	5
204	2	5
207	2	5
206	2	5
209	2	5
208	2	5
S22	SI
S23	SI
S20	SI
S21	SI
S26	SI
S27	SI
S24	SI
S25	SI
S28	SI
S29	SI
F23	G	F
F22	G	F
F21	G	F
F20	G	F
F27	G	F
F26	G	F
F25	G	F
F24	G	F
F29	F
120	1	3	2
121	1	2
122	1	2
123	1	3	2
124	1	2
125	1	2
126	1	2
127	1	3	2
128	1	3	2
129	1	2
R01	Q	N
R03	Q	N
R05	Q	N
R04	Q	N
R06	Q	N
R09	Q	N
R08	Q	N
414	4
415	4
416	5	4
410	4
411	4
412	4
413	4
418	5	4
419	5	4
L19	L
L14	L
L15	L
L16	L
L17	L
L10	L
L11	L
L12	L
L13	L
R45	R
R44	R
M12	J	M
R40	R	N
M20	J
R42	R
M21	J
B04	F
B06	F
B08	F
D14	B	E	D
D15	B	M	D	F
D16	B	M	D	F
D17	B	M	D	F
D10	B	D
D11	B	D
D12	B	D
D13	B	D
D18	M	F
D19	M	F
252	3	2	5	4
253	3	2	5	4
250	3	2	5	4
251	3	2	5	4
256	3	2	5	4
257	3	2	5	4
254	3	2	5	4
255	3	2	5	4
S19	SI
S18	SI
S13	SI
S12	SI
S10	SI
S17	SI
S16	SI
S15	SI
S14	SI
504	5
505	5
502	5
503	5
501	5
630	4	6
631	5	4	6
632	4	6
633	4	6
634	4	6
635	5	4	6
636	4	6
637	4	6
638	4	6
639	4	6
A20	A	C	B
A21	A	C	B
A22	A	C	B
A24	A	C	B	D
A25	A	C	E
A27	A	C	E
A28	A	C	E
R32	R	D	N
R33	R	D	N
M06	M
M04	M
M05	M
M01	M
M08	M
M09	M
G31	G
G30	G
G33	G
G32	G
G35	G
G34	G
G36	G
E01	E
216	2	5
217	2	5
214	2	5
215	2	5
212	2	5
213	2	5
210	2	5
211	2	5
218	2	5
219	2	5
F30	F
F31	F
F32	F
F33	F
F34	F
F35	F
F36	F
F38	F
F39	F
A64	A
A65	A
A60	A
A61	A
A63	A
H09	A
H08	A
H03	A
H02	A
H07	A
H06	A
H04	A	H
115	1
114	1
117	1
116	1
111	1
110	1
113	1
112	1
119	1
118	1
R16	Q	R	N
R17	Q	R	N
R14	Q	R	N
R15	Q	R	N
R13	Q	R	N
R11	Q	R	N
R18	R	N
R19	R	N
420	5	4
423	5	4
301	3
302	3
B16	D
B17	D
B14	D
B15	D
B12	D
B13	D
B10	F
B18	D
B19	D
L21	L
L20	L
L22	L
L25	L
L24	L
L27	L
J19	J
J16	J
J17	J
J14	J
J15	J
J12	J
J13	J
D29	Q
D28	Q	B
D21	B	M	D	F
D20	B	M	D	F
D22	B	D
D25	Q	B
D24	Q	B
D27	Q
D26	FS	Q	B
229	3	2
228	3	2
227	3	2
226	3	2
225	3	2
224	3	2
222	2	5
221	2	5
220	2	5
S09	SI
S01	FS
S03	FS
S04	FS
724	7	7X
725	7	7X
723	7	7X
720	7	7X
721	7	7X
604	6
607	6
606	6
601	6
603	6
602	6
609	6
608	6
M18	J	M
A15	A	C	B	D
A14	A	C	B
A17	A	C	B
A16	A	C	B
A11	A	C
A10	A	C
A12	A	C
A19	A	C	B
A18	A	C	B
R27	R	N
R29	R	N
R28	R	N
F18	F
R26	R	N
R25	R	N
R24	R	N
R23	R	N
R22	R	N
R21	R	N
R20	Q	R	N
